Sale Date,Client ID,Sale ID,Item name,Batch #,Sales Notes,Location,Notes,Color,Size,Item price (excluding tax),Quantity,Subtotal (excluding tax),Discount %,Discount amount,Tax,Item Total,Total Paid w/ Payment Method,Payment Method
04/05/2025,1,5044,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/05/2025,1,5006,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/05/2025,1,5012,100+,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/05/2025,1,5014,Coke Zero,---,,Golf - experience,,---,---,0.598,1,0.598,10,0.3,0.028,0.326,0.326,Credit card (Visa/MC-Keyed)
04/05/2025,1,5023,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/05/2025,1,5025,100+,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/05/2025,1,5026,100+,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/05/2025,100000020,5040,1 month storage,---,,Golf - experience,,---,---,6,2,12,0,0,1.08,13.08,13.08,Credit card (Visa/MC-Keyed)
04/05/2025,100002954,5021,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/05/2025,100002952,5011,Group Trial Gunwoo,---,,Golf - experience,,---,---,36,1,36,10,18,1.62,19.62,19.62,Credit card (Visa/MC-Keyed)
04/05/2025,100002841,5039,Trial Lesson W/ Joey Poh,---,FOC as it was keyed into the wrong account.,Golf - experience,,---,---,23.98,1,23.98,20,23.98,0,0,0,Misc. (Comp/Guest)
04/05/2025,100002960,5042,Group Trial Desmond,---,,Golf - experience,,---,---,36,1,36,10,18,1.62,19.62,19.62,Misc. (Paynow/Bank Transfer)
04/05/2025,100002217,5037,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Misc. (Paynow/Bank Transfer)
04/05/2025,100000693,5046,Trial Lesson W/ Son Gunwoo,---,new coach promo,Golf - experience,,---,---,22,1,22,10,11,0.99,11.99,11.99,Misc. (Paynow/Bank Transfer)
04/05/2025,100002955,5027,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Misc. (Paynow/Bank Transfer)
04/06/2025,100002970,5069,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (AMEX-Keyed)
04/06/2025,100002972,5074,Trial Lesson W/ Jiali Khee,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (AMEX-Keyed)
04/06/2025,100002315,5051,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
04/06/2025,100001044,5067,Trial Lesson W/ Desmond Tan,---,,Golf - experience,,---,---,22,1,22,10,11,0.99,11.99,11.99,Credit card (AMEX-Keyed)
04/06/2025,100002968,5065,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/06/2025,100002968,5065,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/06/2025,100002969,5066,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/06/2025,100002969,5066,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/06/2025,100002966,5052,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/06/2025,100002951,5062,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/06/2025,100002873,5053,Golfzon 9 Holes - 3 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
04/06/2025,100002668,5050,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/06/2025,100002154,5063,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
04/06/2025,100002154,5072,Golfzon 18 Holes - 2 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
04/06/2025,100002154,5056,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
04/06/2025,100002154,5056,Golfzon 18 Holes - 3 Pax,---,,Golf - experience,,---,---,36,1,36,0,0,3.24,39.24,39.24,Credit card (Visa/MC-Keyed)
04/06/2025,100002967,5058,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/06/2025,100002761,5073,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/06/2025,100002964,5049,Trial Lesson W/ Desmond Tan,---,,Online Store,,---,---,22,1,22,10,11,0.99,11.99,11.99,Credit card (Visa/MC-Keyed)
04/06/2025,100000649,5070,25 Practice Credits,---,,Golf - experience,,---,---,74.998,1,74.998,2,7.5,6.076,73.574,73.574,Credit card (Visa/MC-Keyed)
04/06/2025,100000649,5070,10 Lesson Pack  (Johnson Poh),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
04/06/2025,100001108,5059,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/06/2025,100001840,5064,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
04/06/2025,100002965,5057,Trial Lesson W/ Desmond Tan,---,,Online Store,,---,---,22,1,22,10,11,0.99,11.99,11.99,Credit card (Visa/MC-Keyed)
04/06/2025,1,5054,Mineral Water,---,,Golf - experience,,---,---,0.4,3,1.2,0,0,0.108,1.308,1.308,Credit card (Visa/MC-Keyed)
04/06/2025,1,5055,Coke,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/06/2025,1,5060,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/06/2025,1,5068,100+,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/06/2025,100002946,5061,Trial Lesson W/ Desmond Tan,---,New Coach Promo,Golf - experience,,---,---,22,1,22,10,11,0.99,11.99,11.99,Misc. (Paynow/Bank Transfer)
04/06/2025,100002971,5071,Group Trial Desmond,---,,Golf - experience,,---,---,36,1,36,10,18,1.62,19.62,19.62,Misc. (Paynow/Bank Transfer)
04/07/2025,100001585,5075,10 Lesson Pack ( Aiko H),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (AMEX-Keyed)
04/07/2025,100002315,5089,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
04/07/2025,100002976,5091,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
04/07/2025,100002479,5077,SKA Group Class,---,,Golf - experience,,---,---,40,1,40,0,0,3.6,43.6,43.6,Credit card (AMEX-Keyed)
04/07/2025,100001029,5081,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/07/2025,100000653,5088,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/07/2025,100002975,5084,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/07/2025,100002806,5086,10 Lesson Pack (Jasper  Park),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
04/07/2025,100002806,5086,25 Practice Credits,---,,Golf - experience,,---,---,74.998,1,74.998,2,7.5,6.076,73.574,73.574,Credit card (Visa/MC-Keyed)
04/07/2025,100002973,5078,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/07/2025,100002973,5078,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/07/2025,100002154,5079,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
04/07/2025,100002154,5079,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
04/07/2025,100002154,5080,Golfzon 18 Holes - 1 Pax,---,,Golf - experience,,---,---,20,1,20,0,0,1.8,21.8,21.8,Credit card (Visa/MC-Keyed)
04/07/2025,100002154,5080,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
04/07/2025,100001005,5085,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/07/2025,100002479,5076,SKA Group Class,---,,Golf - experience,,---,---,40,1,40,0,0,3.6,43.6,43.6,Credit card (Visa/MC-Keyed)
04/07/2025,100000640,5082,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/07/2025,1,5083,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/07/2025,100001194,5090,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/07/2025,100002040,5087,5 Weeks Junior Program,---,,Golf - experience,,---,---,90,1,90,4,18,6.48,78.48,78.48,Misc. (Paynow/Bank Transfer)
04/08/2025,100002801,5110,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
04/08/2025,100000445,5104,10 Lesson Pack (Son Gunwoo),---,,Golf - experience,,---,---,180,1,180,2.242,20.184,14.384,174.2,174.2,Credit card (Visa/MC-Keyed)
04/08/2025,100000445,5106,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,2,3.2,2.592,31.392,31.392,Credit card (Visa/MC-Keyed)
04/08/2025,100000991,5108,Trial Lesson w/ Jasper ,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
04/08/2025,100000307,5109,1 month storage,---,,Golf - experience,,---,---,6,1,6,0,0,0.54,6.54,6.54,Credit card (Visa/MC-Keyed)
04/08/2025,100000307,5103,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
04/08/2025,100002982,5113,Trial Lesson W/ Jiali Khee,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
04/08/2025,100002977,5092,Trial Lesson W/ Desmond Tan,---,,Online Store,,---,---,22,1,22,10,11,0.99,11.99,11.99,Credit card (Visa/MC-Keyed)
04/08/2025,100002873,5112,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/08/2025,100002873,5112,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/08/2025,100002873,5112,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/08/2025,100002873,5112,Golfzon 9 Holes - 3 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
04/08/2025,100002154,5095,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,10,8,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/08/2025,100002978,5093,Trial Lesson W/ Son Gunwoo,---,,Online Store,,---,---,22,1,22,10,11,0.99,11.99,11.99,Credit card (Visa/MC-Keyed)
04/08/2025,100002980,5096,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/08/2025,100002605,5105,30 Mins 1:1 Lesson W/ Jasper,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
04/08/2025,100001650,5118,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
04/08/2025,100002943,5116,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/08/2025,100002979,5094,Trial Lesson W/ Desmond Tan,---,,Online Store,,---,---,22,1,22,10,11,0.99,11.99,11.99,Credit card (Visa/MC-Keyed)
04/08/2025,100002918,5098,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,3,11.25,5.738,69.488,69.488,Credit card (Visa/MC-Keyed)
04/08/2025,100002918,5098,20 Lesson Pack (Desmond Tan),---,,Golf - experience,,---,---,340.00,1,340.00,0.648,11,29.61,358.61,358.61,Credit card (Visa/MC-Keyed)
04/08/2025,100000679,5099,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
04/08/2025,100000544,5117,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/08/2025,100000473,5102,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/08/2025,1,5111,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/08/2025,1,5097,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/08/2025,100001943,5115,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/08/2025,100002981,5101,Trial Lesson W/ Paul F,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
04/08/2025,100002821,5107,10 Practice Credits,---,Sign up gift for package with coach Gunwoo,Golf - experience,,---,---,34.88,1,34.88,20,34.88,0,0,0,Misc. (Comp/Guest)
04/08/2025,100002479,5100,SKA Group Class,---,,Golf - experience,,---,---,160,1,160,0,0,14.4,174.4,174.4,Misc. (Paynow/Bank Transfer)
04/08/2025,100002963,5114,Trial Lesson W/ Jiali Khee,---,,Golf - experience,110 paid on 7/4 and 9.90 on 8/4,---,---,22,1,22,0,0,1.98,23.98,23.98,Misc. (Paynow/Bank Transfer)
04/09/2025,100002976,5137,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (AMEX-Keyed)
04/09/2025,100001915,5126,Trial Lesson W/ Desmond Tan,---,,Golf - experience,,---,---,22,1,22,10,11,0.99,11.99,11.99,Credit card (Visa/MC-Keyed)
04/09/2025,100002923,5119,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/09/2025,100002115,5125,Golfzon 9 Holes - 4 Pax,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/09/2025,100002924,5129,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/09/2025,100002982,5133,10 Lesson Pack (Jiali Khee.),---,,Golf - experience,,---,---,180,1,180,0,0,16.2,196.2,196.2,Credit card (Visa/MC-Keyed)
04/09/2025,100002988,5124,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/09/2025,100002988,5124,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/09/2025,100002987,5123,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/09/2025,100002987,5123,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/09/2025,100000008,5127,Trial Lesson W/ Son Gunwoo,---,,Golf - experience,,---,---,22,1,22,10,11,0.99,11.99,11.99,Credit card (Visa/MC-Keyed)
04/09/2025,100002154,5134,Golfzon 9 Holes - 3 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
04/09/2025,100002154,5134,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
04/09/2025,100002154,5136,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
04/09/2025,100002154,5136,Golfzon 9 Holes - 4 Pax,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/09/2025,100002154,5121,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,10,8,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/09/2025,100001009,5130,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/09/2025,100000483,5135,1 month storage,---,,Golf - experience,,---,---,6,2,12,0,0,1.08,13.08,13.08,Credit card (Visa/MC-Keyed)
04/09/2025,100002986,5120,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/09/2025,100002986,5120,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/09/2025,100002548,5132,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/09/2025,100000153,5131,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/09/2025,100002990,5138,Trial Lesson W/ Desmond Tan,---,,Online Store,,---,---,22,1,22,10,11,0.99,11.99,11.99,Credit card (Visa/MC-Keyed)
04/09/2025,1,5122,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/09/2025,100002989,5128,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/09/2025,100002989,5128,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/09/2025,100002989,5128,Mineral Water,---,,Golf - experience,,---,---,0.4,2,0.8,0,0,0.072,0.872,0.872,Credit card (Visa/MC-Keyed)
04/10/2025,100002154,5158,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (AMEX-Keyed)
04/10/2025,100002154,5158,Golfzon 18 Holes - 4 Pax,---,,Golf - experience,,---,---,48,1,48,0,0,4.32,52.32,52.32,Credit card (AMEX-Keyed)
04/10/2025,100001044,5151,10 Lesson Pack (Desmond Tan),---,FOC Trial Lesson as purchased a package,Golf - experience,,---,---,180,1,180,1.222,11,15.21,184.21,184.21,Credit card (AMEX-Keyed)
04/10/2025,100002993,5152,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/10/2025,100002995,5155,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/10/2025,100002962,5148,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/10/2025,100002996,5156,1 Club Rental,---,,Golf - experience,,---,---,0.6,2,1.2,0,0,0.108,1.308,1.308,Credit card (Visa/MC-Keyed)
04/10/2025,100002996,5156,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/10/2025,100002996,5157,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/10/2025,100001683,5150,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/10/2025,100001683,5150,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/10/2025,100001569,5140,Coke Zero,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/10/2025,100001569,5140,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/10/2025,100001569,5140,Mineral Water ,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/10/2025,100001982,5167,Trial Lesson W/ Son Gunwoo,---,,Online Store,,---,---,22,1,22,10,11,0.99,11.99,11.99,Credit card (Visa/MC-Keyed)
04/10/2025,100002154,5143,Golfzon 9 Holes - 3 Pax,---,,Golf - experience,,---,---,24,1,24,0,0,2.16,26.16,26.16,Credit card (Visa/MC-Keyed)
04/10/2025,100002940,5144,20 Lesson Pack (Desmond Tan),---,FOC Trial Lesson as purchased a package,Golf - experience,,---,---,340.00,1,340.00,0.648,11,29.61,358.61,358.61,Credit card (Visa/MC-Keyed)
04/10/2025,100002940,5144,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,3,11.25,5.738,69.488,69.488,Credit card (Visa/MC-Keyed)
04/10/2025,100002974,5160,Club set rental,---,,Golf - experience,,---,---,2,1,2,0,0,0.18,2.18,2.18,Credit card (Visa/MC-Keyed)
04/10/2025,100002974,5160,Golfzon 9 Holes - 2 Pax,---,,Golf - experience,,---,---,16,1,16,0,0,1.44,17.44,17.44,Credit card (Visa/MC-Keyed)
04/10/2025,100001173,5141,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/10/2025,100002994,5153,Trial Lesson W/ Son Gunwoo,---,,Online Store,,---,---,22,1,22,10,11,0.99,11.99,11.99,Credit card (Visa/MC-Keyed)
04/10/2025,100002994,5154,Trial Lesson W/ Desmond Tan,---,,Online Store,,---,---,22,1,22,10,11,0.99,11.99,11.99,Credit card (Visa/MC-Keyed)
04/10/2025,100002994,5163,Trial Lesson W/ Son Gunwoo,12,,Online Store,,---,---,22,-1,-22,-10,-11,-0.99,-11.99,-11.99,Credit card (Visa/MC-Keyed)
04/10/2025,100001193,5139,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/10/2025,100002767,5159,100+,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/10/2025,100002953,5145,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/10/2025,100001852,5161,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/10/2025,100000544,5164,Coke,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/10/2025,100002322,5142,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
04/10/2025,100002992,5149,Trial Lesson W/ Johnson Poh,---,,Online Store,,---,---,22,1,22,0,0,1.98,23.98,23.98,Credit card (Visa/MC-Keyed)
04/10/2025,1,5166,Mineral Water,---,,Golf - experience,,---,---,0.4,1,0.4,0,0,0.036,0.436,0.436,Credit card (Visa/MC-Keyed)
04/10/2025,100001218,5165,10 Practice Credits,---,,Golf - experience,,---,---,32,1,32,0,0,2.88,34.88,34.88,Credit card (Visa/MC-Keyed)
04/10/2025,100000098,5146,1 month storage,---,,Golf - experience,,---,---,6,1,6,0,0,0.54,6.54,6.54,Credit card (Visa/MC-Keyed)
04/10/2025,100002998,5162,30 Mins Practice Credit,---,Used a 30min voucher,Golf - experience,,---,---,4,1,4,20,4,0,0,0,Misc. (Comp/Guest)
04/10/2025,100002303,5147,30 Mins 1:1 Lesson W/ Jasper,---,,Golf - experience,,---,---,22,1,22,0,0,1.98,23.98,23.98,Misc. (Paynow/Bank Transfer)
04/11/2025,100003007,5195,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (AMEX-Keyed)
04/11/2025,100002725,5190,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/11/2025,100003001,5180,60 Mins Practise,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/11/2025,100001602,5178,25 Practice Credits,---,,Golf - experience,,---,---,75,1,75,0,0,6.75,81.75,81.75,Credit card (Visa/MC-Keyed)
04/11/2025,100002996,5191,1 Club Rental,---,,Golf - experience,,---,---,0.6,1,0.6,0,0,0.054,0.654,0.654,Credit card (Visa/MC-Keyed)
04/11/2025,100002996,5191,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/11/2025,100002996,5192,30 Mins Practice Credit,---,,Golf - experience,,---,---,4,1,4,0,0,0.36,4.36,4.36,Credit card (Visa/MC-Keyed)
04/11/2025,100003002,5181,30 Mins Practice Credit,---,,Golf - experience,,---,---,8,1,8,0,0,0.72,8.72,8.72,Credit card (Visa/MC-Keyed)
04/11/2025,100003002,5181,1 Club Rental,---,,Golf - experience,,---,---,0.6,2,1.2,0,0,0.108,1.308,1.308,Credit card (Visa/MC-Keyed)
